soh_file	kind	index	soh_name	oot_name	verdict	body_match
soh/src/overlays/actors/ovl_Bg_Spot18_Obj/z_bg_spot18_obj.c	func	18	func_808B9030	func_808B9030	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Spot18_Obj/z_bg_spot18_obj.c	func	19	func_808B9040	func_808B9040	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Spot18_Obj/z_bg_spot18_obj.c	data	1	D_808B90F0	D_808B90F0	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Spot18_Obj/z_bg_spot18_obj.c	data	2	D_808B90F4	D_808B90F4	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Spot18_Obj/z_bg_spot18_obj.c	data	3	D_808B90FC	D_808B90FC	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Spot18_Obj/z_bg_spot18_obj.c	data	4	D_808B9104	D_808B9104	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Spot18_Obj/z_bg_spot18_obj.c	data	5	D_808B910C	D_808B910C	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Spot18_Obj/z_bg_spot18_obj.c	data	8	D_808B913C	D_808B913C	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Spot18_Shutter/z_bg_spot18_shutter.c	func	2	func_808B95AC	func_808B95AC	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Spot18_Shutter/z_bg_spot18_shutter.c	func	3	func_808B95B8	func_808B95B8	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Spot18_Shutter/z_bg_spot18_shutter.c	func	4	func_808B9618	func_808B9618	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Spot18_Shutter/z_bg_spot18_shutter.c	func	5	func_808B9698	func_808B9698	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Spot18_Shutter/z_bg_spot18_shutter.c	func	6	func_808B971C	func_808B971C	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Toki_Hikari/z_bg_toki_hikari.c	func	5	func_808BA018	func_808BA018	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Toki_Hikari/z_bg_toki_hikari.c	func	6	func_808BA204	func_808BA204	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Toki_Hikari/z_bg_toki_hikari.c	func	7	func_808BA22C	func_808BA22C	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Toki_Hikari/z_bg_toki_hikari.c	func	8	func_808BA274	func_808BA274	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Toki_Hikari/z_bg_toki_hikari.c	func	9	func_808BA2CC	func_808BA2CC	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Toki_Swd/z_bg_toki_swd.c	func	3	func_808BAF40	func_808BAF40	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Toki_Swd/z_bg_toki_swd.c	func	4	func_808BB0AC	func_808BB0AC	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Toki_Swd/z_bg_toki_swd.c	func	5	func_808BB128	func_808BB128	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Treemouth/z_bg_treemouth.c	func	3	func_808BC65C	func_808BC65C	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Treemouth/z_bg_treemouth.c	func	4	func_808BC6F8	func_808BC6F8	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Treemouth/z_bg_treemouth.c	func	5	func_808BC80C	func_808BC80C	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Treemouth/z_bg_treemouth.c	func	6	func_808BC864	func_808BC864	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Treemouth/z_bg_treemouth.c	func	7	func_808BC8B8	func_808BC8B8	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Treemouth/z_bg_treemouth.c	func	8	func_808BC9EC	func_808BC9EC	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Treemouth/z_bg_treemouth.c	func	9	func_808BCAF0	func_808BCAF0	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Treemouth/z_bg_treemouth.c	data	6	D_808BD9C4	D_808BD9C4	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Ydan_Maruta/z_bg_ydan_maruta.c	func	2	func_808BEFF4	func_808BEFF4	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Ydan_Maruta/z_bg_ydan_maruta.c	func	3	func_808BF078	func_808BF078	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Ydan_Maruta/z_bg_ydan_maruta.c	func	4	func_808BF108	func_808BF108	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Ydan_Maruta/z_bg_ydan_maruta.c	func	5	func_808BF1EC	func_808BF1EC	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Zg/z_bg_zg.c	func	1	func_808C0C50	func_808C0C50	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Zg/z_bg_zg.c	func	2	func_808C0C98	func_808C0C98	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Zg/z_bg_zg.c	func	3	func_808C0CC8	func_808C0CC8	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Zg/z_bg_zg.c	func	4	func_808C0CD4	func_808C0CD4	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Zg/z_bg_zg.c	func	5	func_808C0D08	func_808C0D08	BOTH	0.00
soh/src/overlays/actors/ovl_Bg_Zg/z_bg_zg.c	func	8	func_808C0EEC	func_808C0EEC	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Dodongo/z_boss_dodongo.c	func	1	func_808C12C4	func_808C12C4	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Dodongo/z_boss_dodongo.c	func	3	func_808C1554	func_808C1554	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Dodongo/z_boss_dodongo.c	func	4	func_808C17C8	func_808C17C8	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Dodongo/z_boss_dodongo.c	func	29	func_808C4F6C	func_808C4F6C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Dodongo/z_boss_dodongo.c	func	30	func_808C50A8	func_808C50A8	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Dodongo/z_boss_dodongo_data.c	data	0	D_808C7000	D_808C7000	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon/z_boss_ganon.c	func	49	func_808E0254	func_808E0254	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon/z_boss_ganon.c	func	56	func_808E1EB4	func_808E1EB4	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon/z_boss_ganon.c	func	57	func_808E229C	func_808E229C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon/z_boss_ganon.c	func	58	func_808E2544	func_808E2544	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon/z_boss_ganon.c	func	59	func_808E324C	func_808E324C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon/z_boss_ganon.c	data	3	D_808E4C58	D_808E4C58	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon/z_boss_ganon.c	data	15	D_808E4D44	D_808E4D44	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	2	func_808FD080	func_808FD080	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	4	func_808FD210	func_808FD210	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	5	func_808FD27C	func_808FD27C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	8	func_808FD4D4	func_808FD4D4	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	9	func_808FD5C4	func_808FD5C4	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	10	func_808FD5F4	func_808FD5F4	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	11	func_808FF898	func_808FF898	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	12	func_808FFA24	func_808FFA24	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	13	func_808FFAC8	func_808FFAC8	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	14	func_808FFBBC	func_808FFBBC	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	15	func_808FFC84	func_808FFC84	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	16	func_808FFCFC	func_808FFCFC	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	17	func_808FFDB0	func_808FFDB0	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	18	func_808FFEBC	func_808FFEBC	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	19	func_808FFF90	func_808FFF90	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	20	func_808FFFE0	func_808FFFE0	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	21	func_809000A0	func_809000A0	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	22	func_80900104	func_80900104	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	23	func_80900210	func_80900210	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	24	func_8090026C	func_8090026C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	25	func_809002CC	func_809002CC	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	26	func_80900344	func_80900344	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	27	func_80900580	func_80900580	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	28	func_80900650	func_80900650	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	29	func_80900818	func_80900818	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	30	func_80900890	func_80900890	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	31	func_80901020	func_80901020	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	32	func_8090109C	func_8090109C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	33	func_8090120C	func_8090120C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	34	func_80902348	func_80902348	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	37	func_809034E4	func_809034E4	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	38	func_80903F38	func_80903F38	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	39	func_80904108	func_80904108	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	40	func_80904340	func_80904340	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	41	func_8090464C	func_8090464C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	44	func_80904D88	func_80904D88	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	45	func_80904FC8	func_80904FC8	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	46	func_8090523C	func_8090523C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	48	func_80905674	func_80905674	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	func	52	func_80906538	func_80906538	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	data	1	D_8090EB20	D_8090EB20	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	data	3	D_8090EB30	D_8090EB30	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	data	8	D_809105D8	D_809105D8	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	data	9	D_80910608	D_80910608	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2.c	data	10	D_80910638	D_80910638	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	0	D_80906D60	D_80906D60	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	1	D_80906D6C	D_80906D6C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	2	D_80906D78	D_80906D78	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	7	D_8090702C	D_8090702C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	8	D_80907050	D_80907050	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	9	D_80907074	D_80907074	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	10	D_80907080	D_80907080	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	11	D_80907084	D_80907084	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	12	D_80907090	D_80907090	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	13	D_8090709C	D_8090709C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	14	D_809070CC	D_809070CC	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	15	D_809070FC	D_809070FC	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	16	D_80907108	D_80907108	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	17	D_80907114	D_80907114	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	18	D_80907120	D_80907120	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	19	D_8090712C	D_8090712C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	20	D_80907138	D_80907138	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	21	D_80907144	D_80907144	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	22	D_80907164	D_80907164	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	24	D_8090717C	D_8090717C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	25	D_80907188	D_80907188	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	26	D_80907194	D_80907194	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	27	D_809071A4	D_809071A4	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	28	D_809071B4	D_809071B4	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	29	D_809071CC	D_809071CC	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Ganon2/z_boss_ganon2_data.c	data	30	D_809071EC	D_809071EC	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	func	50	func_80941BC0	func_80941BC0	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	func	51	func_80942180	func_80942180	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	func	52	func_809426F0	func_809426F0	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	func	53	func_80942C70	func_80942C70	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	func	54	func_80943028	func_80943028	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	func	60	func_80944C50	func_80944C50	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	data	1	D_8094A7D0	D_8094A7D0	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	data	15	D_8094C854	D_8094C854	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	data	16	D_8094C858	D_8094C858	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	data	24	D_8094C86F	D_8094C86F	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	data	25	D_8094C870	D_8094C870	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	data	26	D_8094C872	D_8094C872	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	data	27	D_8094C874	D_8094C874	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	data	28	D_8094C876	D_8094C876	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	data	29	D_8094C878	D_8094C878	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	data	30	D_8094C87A	D_8094C87A	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	data	31	D_8094C87C	D_8094C87C	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	data	32	D_8094C87E	D_8094C87E	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	data	34	D_8094A900	D_8094A900	BOTH	0.00
soh/src/overlays/actors/ovl_Boss_Tw/z_boss_tw.c	data	35	D_8094A90C	D_8094A90C	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	4	func_80966E04	func_80966E04	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	5	func_80966E98	func_80966E98	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	6	func_80966F84	func_80966F84	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	7	func_809670AC	func_809670AC	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	8	func_8096712C	func_8096712C	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	9	func_80967244	func_80967244	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	10	func_80967410	func_80967410	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	11	func_809674E0	func_809674E0	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	12	func_809676A4	func_809676A4	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	13	func_8096784C	func_8096784C	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	14	func_80967A04	func_80967A04	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	15	func_80967AD0	func_80967AD0	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	16	func_80967BF8	func_80967BF8	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	17	func_80967DBC	func_80967DBC	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	18	func_80967F10	func_80967F10	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	20	func_80967FFC	func_80967FFC	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	21	func_80968298	func_80968298	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	22	func_8096865C	func_8096865C	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	23	func_809688C4	func_809688C4	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	24	func_80968B70	func_80968B70	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	25	func_80968FB0	func_80968FB0	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	func	26	func_809691BC	func_809691BC	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	data	3	D_8096930C	D_8096930C	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_6K/z_demo_6k.c	data	4	D_8096931C	D_8096931C	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Du/z_demo_du.c	func	12	func_80969DDC	func_80969DDC	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Du/z_demo_du.c	func	15	func_80969F38	func_80969F38	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Du/z_demo_du.c	func	16	func_80969FB4	func_80969FB4	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Du/z_demo_du.c	func	38	func_8096A630	func_8096A630	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Du/z_demo_du.c	data	2	D_8096CE94	-	UNSAFE	0.00
soh/src/overlays/actors/ovl_Demo_Du/z_demo_du_cutscene_data.c	data	0	D_8096C1A4	D_8096C1A4	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Ec/z_demo_ec.c	func	4	func_8096D594	func_8096D594	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Ec/z_demo_ec.c	func	5	func_8096D5D4	func_8096D5D4	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Ec/z_demo_ec.c	func	6	func_8096D64C	func_8096D64C	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Ec/z_demo_ec.c	func	67	func_8096F1D4	func_8096F1D4	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Ec/z_demo_ec.c	func	68	func_8096F224	func_8096F224	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Ec/z_demo_ec.c	func	69	func_8096F26C	func_8096F26C	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Ec/z_demo_ec.c	func	70	func_8096F2B0	func_8096F2B0	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Ec/z_demo_ec.c	func	72	func_8096F378	func_8096F378	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Ec/z_demo_ec.c	func	73	func_8096F3D4	func_8096F3D4	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Ec/z_demo_ec.c	func	76	func_8096F4FC	func_8096F4FC	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Ec/z_demo_ec.c	func	77	func_8096F544	func_8096F544	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Ec/z_demo_ec.c	func	78	func_8096F578	func_8096F578	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Ec/z_demo_ec.c	func	80	func_8096F640	func_8096F640	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Geff/z_demo_geff.c	func	2	func_80977EA8	func_80977EA8	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Geff/z_demo_geff.c	func	3	func_80977F80	func_80977F80	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Geff/z_demo_geff.c	func	4	func_80978030	func_80978030	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Geff/z_demo_geff.c	func	5	func_809781FC	func_809781FC	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Geff/z_demo_geff.c	func	6	func_809782A0	func_809782A0	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Geff/z_demo_geff.c	func	7	func_80978308	func_80978308	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Geff/z_demo_geff.c	func	8	func_80978344	func_80978344	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Geff/z_demo_geff.c	func	9	func_80978370	func_80978370	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Geff/z_demo_geff.c	func	10	func_809783D4	func_809783D4	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Geff/z_demo_geff.c	func	12	func_809784D4	func_809784D4	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	18	func_809797E4	func_809797E4	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	24	func_8097A000	func_8097A000	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	26	func_8097A0E4	func_8097A0E4	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	27	func_8097A130	func_8097A130	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	33	func_8097A238	func_8097A238	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	35	func_8097A320	func_8097A320	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	36	func_8097A36C	func_8097A36C	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	42	func_8097A474	func_8097A474	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	43	func_8097A4F0	func_8097A4F0	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	44	func_8097A53C	func_8097A53C	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	50	func_8097A644	func_8097A644	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	51	func_8097A6C0	func_8097A6C0	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	52	func_8097A70C	func_8097A70C	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	58	func_8097A814	func_8097A814	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	59	func_8097A890	func_8097A890	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	60	func_8097A8DC	func_8097A8DC	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	66	func_8097A9E4	func_8097A9E4	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	67	func_8097AA60	func_8097AA60	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	68	func_8097AAAC	func_8097AAAC	BOTH	0.00
soh/src/overlays/actors/ovl_Demo_Gj/z_demo_gj.c	func	74	func_8097ABB4	func_8097ABB4	BOTH	0.00
